line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
5298,1567.0,P7,4.0,3,11281.11
5299,1567.0,P35,1.0,1,3638.25
5300,1568.0,P18,4.0,2,6868.72
5301,1569.0,P47,,3,14316.45
5302,1569.0,P44,,5,5373.3
5303,1569.0,P15,,4,17277.6
5304,1570.0,P4,3.0,2,1568.38
5305,1570.0,P78,,2,9016.22
5306,1570.0,P76,5.0,4,13565.08
5307,1571.0,P41,,3,9491.91
5308,1571.0,P42,,4,16896.72
5309,1572.0,P5,5.0,3,11251.35
5310,1572.0,P32,,2,3076.3
5311,1572.0,P7,,3,11281.11
5312,1572.0,P59,,5,2429.55
5313,1572.0,P36,,5,18132.2
5314,1572.0,P15,,3,12958.2
5316,1573.0,P36,,4,14505.76
5317,1573.0,P31,,4,7067.44
5318,1574.0,P17,4.0,2,1767.82
5319,1574.0,P21,,5,15099.25
5320,1574.0,P36,1.0,2,7252.88
5321,1575.0,P18,,3,10303.08
5322,1575.0,P62,,3,14676.36
5323,1575.0,P58,,2,5760.1
5324,1575.0,P49,2.0,1,4600.62
5325,1576.0,P43,4.0,4,10350.2
5326,1576.0,P61,3.0,2,8197.02
5327,1576.0,P67,,5,4545.6
5328,1577.0,P43,2.0,1,2587.55
5329,1577.0,P55,,2,8106.4
5330,1577.0,P58,,1,2880.05
5331,1577.0,P27,2.0,3,1983.9
5332,1577.0,P46,3.0,4,3566.36
5333,1578.0,P60,5.0,1,3686.35
5334,1578.0,P8,3.0,5,10996.65
5335,1578.0,P50,5.0,3,9104.49
5336,1579.0,P55,5.0,1,4053.2
5337,1579.0,P6,,4,10963.96
5338,1580.0,P40,,4,2485.64
5339,1580.0,P1,,3,13304.85
5340,1580.0,P45,,4,7728.72
5341,1580.0,P75,,2,4110.12
5343,1581.0,P52,,3,1944.45
5344,1581.0,P73,3.0,4,13921.4
5345,1581.0,P76,,4,13565.08
5346,1582.0,P12,1.0,3,2333.49
5347,1583.0,P5,1.0,2,7500.9
5348,1583.0,P14,3.0,5,19016.65
5349,1583.0,P58,5.0,5,14400.25
5350,1583.0,P63,4.0,5,13551.3
5351,1584.0,P62,,5,24460.6
5352,1584.0,P55,1.0,4,16212.8
5353,1584.0,P14,,1,3803.33
5354,1585.0,P62,,2,9784.24
5355,1585.0,P59,,3,1457.73
5356,1585.0,P26,1.0,5,17166.95
5357,1586.0,P59,,2,971.82
5358,1586.0,P56,,5,6366.6
5359,1586.0,P41,,4,12655.88
5360,1587.0,P25,4.0,2,9435.82
5361,1587.0,P35,2.0,2,7276.5
5362,1588.0,P34,5.0,4,463.6
5363,1588.0,P68,,4,10742.4
5364,1588.0,P25,,3,14153.73
5365,1589.0,P20,,2,3970.72
5366,1589.0,P47,,4,19088.6
5367,1589.0,P42,,3,12672.54
5368,1590.0,P3,,5,4000.35
5369,1590.0,INVALID_P,,5,17548.64
5370,1590.0,P73,5.0,5,17401.75
5371,1590.0,P16,,5,4244.6
5372,1590.0,P33,2.0,2,1749.94
5373,1591.0,P58,5.0,2,5760.1
5374,1591.0,P76,,5,16956.35
5375,1591.0,P48,1.0,5,23099.65
5376,1591.0,P71,,4,18606.72
5377,1592.0,P43,1.0,3,7762.65
5378,1592.0,P19,,4,12089.6
5379,1593.0,P39,,2,5175.28
5380,1593.0,P22,,1,2393.44
5381,1593.0,P28,3.0,1,4435.46
5382,1593.0,P72,1.0,5,19004.0
5383,1593.0,INVALID_P,3.0,1,488.05
5384,1594.0,P22,,4,9573.76
5386,1595.0,P32,,2,3076.3
5387,1595.0,P69,,3,9216.93
5388,1596.0,P49,,4,18402.48
5389,1596.0,P61,,1,4098.51
5390,1597.0,P47,,2,9544.3
5391,1597.0,INVALID_P,,4,8029.82
5392,1597.0,P59,,3,1457.73
5393,1598.0,P33,3.0,3,2624.91
5394,1599.0,P62,,2,9784.24
5395,1600.0,P70,5.0,1,4825.38
5396,1600.0,P6,,3,8222.97
5397,1600.0,P61,,1,4098.51
5398,1601.0,P47,5.0,2,9544.3
5399,1601.0,P74,4.0,5,17967.25
5400,1601.0,P68,,2,5371.2
5403,1602.0,P35,4.0,5,18191.25
5404,1602.0,P51,,2,4988.34
5405,1603.0,P61,,4,16394.04
5406,1603.0,P27,,4,2645.2
5407,1603.0,P18,4.0,1,3434.36
5408,1604.0,P69,3.0,4,12289.24
5409,1604.0,P37,,5,24311.25
5410,1604.0,P8,,4,8797.32
5411,1604.0,P75,2.0,2,4110.12
5413,1606.0,P6,,4,10963.96
5415,1606.0,P68,,3,8056.8
5416,1607.0,P2,5.0,2,6499.94
5417,1607.0,P46,,1,891.59
5418,1608.0,P57,,5,6401.35
5419,1608.0,P49,,1,4600.62
5420,1608.0,P55,,3,12159.6
5422,1609.0,P62,2.0,4,19568.48
5423,1609.0,P4,3.0,5,3920.95
5424,1609.0,P75,,5,10275.3
5427,1609.0,P67,5.0,2,1818.24
5428,1609.0,P76,4.0,3,10173.81
5429,1609.0,P78,,4,18032.44
5430,1610.0,P25,,2,9435.82
5431,1610.0,P10,,1,1873.78
5432,1611.0,P24,,4,11243.24
5433,1611.0,P41,2.0,4,12655.88
5434,1612.0,P44,1.0,5,5373.3
5435,1612.0,P71,3.0,3,13955.04
5436,1612.0,P28,,2,8870.92
5437,1612.0,P54,1.0,5,24640.35
5438,1612.0,P28,,2,8870.92
5439,1612.0,P20,,2,3970.72
5440,1612.0,P72,,5,19004.0
5441,1613.0,P58,,1,2880.05
5442,1613.0,P61,5.0,2,8197.02
5443,1613.0,P13,,2,5036.46
5444,1614.0,P40,3.0,4,2485.64
5445,1614.0,P35,1.0,3,10914.75
5446,1614.0,P56,1.0,5,6366.6
5448,1615.0,P26,1.0,4,13733.56
5449,1615.0,P67,,4,3636.48
5450,1616.0,P41,4.0,1,3163.97
5451,1616.0,P35,5.0,5,18191.25
5452,1616.0,P3,,3,2400.21
5453,1617.0,P50,,4,12139.32
5454,1618.0,P26,,1,3433.39
5455,1618.0,P58,3.0,1,2880.05
5456,1618.0,P26,,1,3433.39
5457,1618.0,P13,5.0,1,2518.23
5458,1618.0,P3,4.0,3,2400.21
5459,1619.0,P44,,2,2149.32
5460,1619.0,P31,,2,3533.72
5461,1619.0,P5,,5,18752.25
5462,1619.0,P25,5.0,1,4717.91
5463,1619.0,P64,,5,3581.15
5464,1620.0,P5,,2,7500.9
5465,1621.0,INVALID_P,,4,16748.2
5466,1621.0,P77,,1,1929.76
5467,1621.0,P73,5.0,1,3480.35
5468,1622.0,P48,,2,9239.86
5469,1622.0,P12,4.0,4,3111.32
5470,1622.0,P60,,4,14745.4
5471,1622.0,P50,,5,15174.15
5472,1622.0,P48,,5,23099.65
5473,1623.0,P48,3.0,4,18479.72
5474,1623.0,P69,,1,3072.31
5475,1623.0,P69,,4,12289.24
5476,1624.0,P41,5.0,1,3163.97
5477,1625.0,P40,,1,621.41
5478,1626.0,P62,3.0,2,9784.24
5479,1626.0,P40,,4,2485.64
5480,1626.0,P24,,1,2810.81
5481,1626.0,P25,,4,18871.64
5482,1626.0,P3,,5,4000.35
5483,1626.0,P65,,3,9998.34
5484,1627.0,P41,,4,12655.88
5485,1627.0,P5,,2,7500.9
5488,1627.0,P56,4.0,2,2546.64
5489,1627.0,P72,2.0,2,7601.6
5490,1627.0,P25,4.0,2,9435.82
5491,1627.0,P34,2.0,2,231.8
5492,1628.0,P35,1.0,4,14553.0
5493,1628.0,P38,,5,19168.05
5494,1628.0,P5,3.0,4,15001.8
5495,1628.0,P71,5.0,4,18606.72
5496,1629.0,P32,1.0,2,3076.3
5497,1629.0,P40,3.0,4,2485.64
5498,1629.0,P44,4.0,4,4298.64
5499,1630.0,P23,4.0,4,5327.72
5500,1630.0,P65,2.0,5,16663.9
5501,1630.0,P43,,1,2587.55
5502,1630.0,P10,4.0,1,1873.78
5503,1631.0,P30,,5,19330.65
5504,1632.0,P56,,1,1273.32
5505,1632.0,P35,,5,18191.25
5506,1632.0,P33,,2,1749.94
5507,1632.0,P48,4.0,3,13859.79
5508,1632.0,P34,,3,347.7
5509,1633.0,P2,5.0,2,6499.94
5510,1633.0,P71,,3,13955.04
5511,1633.0,P69,2.0,2,6144.62
5512,1634.0,P26,3.0,5,17166.95
5513,1634.0,P62,,4,19568.48
5514,1634.0,P43,,4,10350.2
5515,1634.0,P34,,3,347.7
5517,1634.0,P18,3.0,1,3434.36
5518,1635.0,P50,,2,6069.66
5519,1635.0,P6,,5,13704.95
5520,1635.0,P76,1.0,5,16956.35
5521,1636.0,P26,,1,3433.39
5523,1637.0,P44,2.0,2,2149.32
5524,1637.0,P21,1.0,5,15099.25
5525,1637.0,P27,,2,1322.6
5526,1637.0,P32,3.0,4,6152.6
5528,1637.0,P79,,4,9249.12
5529,1637.0,P11,,2,9973.8
5530,1637.0,P60,2.0,2,7372.7
5531,1638.0,P74,,2,7186.9
5532,1638.0,P59,1.0,3,1457.73
5533,1638.0,P56,2.0,5,6366.6
5534,1638.0,P42,,3,12672.54
5535,1639.0,P52,2.0,5,3240.75
5536,1640.0,P11,,1,4986.9
5538,1640.0,P40,,5,3107.05
5539,1640.0,P60,,1,3686.35
5540,1641.0,P50,,3,9104.49
5542,1641.0,P10,,1,1873.78
5543,1641.0,P75,,3,6165.18
5544,1642.0,P48,,2,9239.86
5545,1642.0,P16,4.0,4,3395.68
5546,1642.0,P69,2.0,5,15361.55
5547,1643.0,P34,,2,231.8
5548,1643.0,P45,,2,3864.36
5549,1643.0,P41,4.0,3,9491.91
5551,1644.0,P57,4.0,3,3840.81
5552,1644.0,P33,,2,1749.94
5553,1645.0,P34,4.0,2,231.8
5554,1645.0,P57,1.0,5,6401.35
5555,1645.0,P52,3.0,5,3240.75
5556,1645.0,P35,,5,18191.25
5557,1645.0,P42,2.0,1,4224.18
5558,1645.0,P47,4.0,3,14316.45
5559,1645.0,P47,,4,19088.6
5560,1645.0,P71,,2,9303.36
5561,1646.0,P15,,5,21597.0
5562,1646.0,P29,3.0,2,7558.6
5563,1646.0,P7,4.0,4,15041.48
5564,1646.0,P9,5.0,1,2959.31
5565,1646.0,P11,4.0,4,19947.6
5566,1646.0,P69,,4,12289.24
5567,1646.0,P79,,1,2312.28
5568,1646.0,P2,5.0,5,16249.85
5569,1647.0,P32,2.0,5,7690.75
5570,1647.0,P26,5.0,1,3433.39
5571,1647.0,P50,4.0,1,3034.83
5572,1647.0,P12,,3,2333.49
5573,1648.0,P43,,5,12937.75
5574,1648.0,P78,,5,22540.55
5575,1649.0,P38,,5,19168.05
5576,1649.0,P24,,4,11243.24
5577,1649.0,P65,,2,6665.56
5578,1650.0,P61,1.0,4,16394.04
5579,1650.0,P63,,2,5420.52
5581,1650.0,P4,,1,784.19
5582,1650.0,P36,2.0,5,181322.0
5583,1650.0,P74,,2,7186.9
5584,1650.0,P14,4.0,4,15213.32
5585,1650.0,P37,,3,14586.75
5586,1651.0,P43,,5,12937.75
5587,1651.0,P76,2.0,1,3391.27
5588,1651.0,P78,,1,4508.11
5589,1651.0,P36,,3,10879.32
5590,1652.0,P72,,5,19004.0
5591,1652.0,P65,,4,13331.12
5592,1652.0,P68,,4,10742.4
5593,1652.0,P60,,4,14745.4
5594,1652.0,P20,2.0,4,7941.44
5595,1652.0,P31,,2,3533.72
5596,1652.0,P23,,4,5327.72
5597,1653.0,P47,1.0,2,9544.3
5598,1653.0,P4,5.0,3,2352.57
5599,1653.0,P4,,2,1568.38
5600,1654.0,P66,,5,23697.8
5601,1654.0,INVALID_P,,5,3621.23
5602,1654.0,P42,,2,8448.36
5603,1654.0,P57,,1,1280.27
5604,1655.0,P75,,4,8220.24
5605,1655.0,P7,,5,18801.85
5606,1655.0,INVALID_P,,4,12294.37
5607,1655.0,P75,4.0,2,4110.12
5609,1655.0,P74,5.0,5,17967.25
5610,1655.0,P71,,1,4651.68
5611,1656.0,P42,,1,4224.18
5612,1657.0,P44,5.0,3,3223.98
5613,1657.0,P69,5.0,4,12289.24
5614,1657.0,INVALID_P,2.0,5,11438.15
5617,1659.0,P74,,1,3593.45
5618,1659.0,P36,3.0,1,3626.44
5619,1659.0,P52,,3,1944.45
5620,1659.0,P42,,5,21120.9
5621,1659.0,P36,5.0,2,7252.88
5622,1660.0,P28,4.0,2,8870.92
5623,1660.0,P50,,2,6069.66
5624,1660.0,P75,5.0,5,10275.3
5625,1661.0,P15,3.0,5,21597.0
5626,1661.0,P44,,5,5373.3
5627,1661.0,P44,,5,5373.3
5628,1661.0,P31,2.0,2,3533.72
5629,1662.0,P40,,3,1864.23
5630,1662.0,P4,,5,3920.95
5631,1662.0,P55,2.0,5,20266.0
5632,1662.0,P54,5.0,5,24640.35
5633,1663.0,P21,,2,6039.7
5634,1663.0,P63,3.0,2,5420.52
5635,1664.0,P1,,3,13304.85
5637,1664.0,P30,,2,7732.26
5638,1664.0,P21,,5,15099.25
5639,1665.0,P21,4.0,4,12079.4
5640,1665.0,P38,,4,153344.4
5641,1665.0,P24,,1,2810.81
5642,1665.0,P29,,5,18896.5
5643,1666.0,P71,2.0,2,9303.36
5644,1666.0,P44,1.0,5,5373.3
5645,1666.0,P10,,3,5621.34
5646,1667.0,P16,,4,3395.68
5647,1668.0,P60,,5,18431.75
5648,1668.0,P60,2.0,3,11059.05
5649,1669.0,P63,3.0,1,2710.26
5650,1669.0,P49,,1,4600.62
5651,1670.0,P18,,5,17171.8
5652,1671.0,P15,5.0,3,12958.2
5653,1672.0,P72,,4,15203.2
5654,1672.0,P73,3.0,4,13921.4
5655,1673.0,P11,4.0,5,24934.5
5656,1673.0,P77,2.0,1,1929.76
5657,1673.0,P15,3.0,3,12958.2
5658,1674.0,P13,3.0,3,7554.69
5659,1674.0,P13,,1,2518.23
5660,1674.0,P26,,5,17166.95
5661,1674.0,P67,3.0,3,2727.36
5662,1674.0,P26,1.0,2,6866.78
5664,1675.0,P73,,3,10441.05
5665,1675.0,P63,,5,13551.3
5666,1675.0,P32,,3,4614.45
5667,1675.0,P28,,3,13306.38
5668,1675.0,P29,1.0,5,18896.5
5669,1676.0,P25,4.0,1,4717.91
5670,1676.0,INVALID_P,4.0,1,2863.24
5672,1676.0,P25,,1,4717.91
5673,1677.0,P7,,5,18801.85
5674,1677.0,P50,,2,6069.66
5676,1678.0,P76,,5,16956.35
5677,1678.0,P43,,5,12937.75
5678,1678.0,P22,1.0,4,9573.76
5679,1679.0,P3,,1,800.07
5680,1679.0,P53,,3,5635.83
5681,1679.0,P58,3.0,5,14400.25
5682,1679.0,P70,,1,4825.38
5683,1680.0,P46,,2,1783.18
5684,1680.0,P28,,5,22177.3
5685,1680.0,P49,1.0,4,18402.48
5686,1680.0,P31,,1,1766.86
5687,1681.0,P61,,4,16394.04
5688,1681.0,P66,,1,4739.56
5689,1681.0,P54,2.0,4,19712.28
5690,1682.0,P45,,1,1932.18
5691,1682.0,P69,,3,9216.93
5692,1682.0,P48,,2,9239.86
5693,1682.0,P7,4.0,2,7520.74
5694,1682.0,P29,,1,3779.3
5695,1682.0,P29,,2,7558.6
5696,1683.0,P8,3.0,5,10996.65
5697,1683.0,P8,,3,6597.99
5698,1683.0,P45,,4,7728.72
5699,1684.0,P8,,5,10996.65
5700,1685.0,P13,1.0,5,12591.15
5701,1685.0,P6,3.0,5,13704.95
5702,1685.0,P56,4.0,4,5093.28
5703,1686.0,P62,5.0,3,14676.36
5704,1686.0,P23,2.0,2,2663.86
5705,1686.0,P57,2.0,1,1280.27
5707,1687.0,P1,,5,22174.75
5708,1687.0,P69,,3,9216.93
5709,1687.0,P12,1.0,4,3111.32
5711,1687.0,P2,,3,9749.91
5713,1688.0,P22,,3,7180.32
5714,1688.0,P3,,4,3200.28
5715,1688.0,P59,,4,1943.64
5716,1688.0,P72,,1,3800.8
5717,1688.0,P44,,2,2149.32
5719,1688.0,P16,3.0,5,4244.6
5720,1688.0,P38,,3,11500.83
5721,1689.0,P21,,2,6039.7
5722,1689.0,P10,,4,7495.12
5723,1689.0,P15,2.0,5,21597.0
5724,1690.0,INVALID_P,,2,4249.92
5725,1691.0,P79,,2,4624.56
5726,1691.0,P34,,5,579.5
5727,1692.0,P42,,1,4224.18
5729,1693.0,P54,5.0,2,9856.14
5730,1693.0,P40,3.0,3,1864.23
5731,1693.0,P57,2.0,3,3840.81
5732,1694.0,P18,,1,3434.36
5733,1694.0,P68,5.0,1,2685.6
5734,1695.0,P24,1.0,2,5621.62
5735,1695.0,P55,,4,16212.8
5736,1696.0,P56,4.0,4,5093.28
5737,1696.0,P47,,3,14316.45
5738,1697.0,P33,,3,2624.91
5739,1697.0,P72,,2,7601.6
5740,1698.0,P21,3.0,3,9059.55
5741,1698.0,P15,,2,8638.8
5742,1698.0,P71,5.0,3,139550.4
5743,1699.0,P14,,5,19016.65
5744,1699.0,P63,,5,13551.3
5745,1699.0,P13,,1,2518.23
5746,1700.0,P18,2.0,4,13737.44
5747,1700.0,P3,1.0,4,3200.28
5749,1701.0,P26,,5,17166.95
5750,1702.0,P40,5.0,1,621.41
5751,1702.0,P67,,4,3636.48
5752,1702.0,P36,,5,18132.2
5753,1703.0,P40,,4,2485.64
5754,1703.0,P75,3.0,3,6165.18
5755,1703.0,P74,,2,7186.9
5756,1704.0,P57,,3,3840.81
5757,1704.0,P56,1.0,2,2546.64
5758,1704.0,P54,1.0,5,24640.35
5759,1704.0,P16,2.0,4,3395.68
5760,1704.0,INVALID_P,,2,8550.0
5761,1705.0,P2,,1,3249.97
5762,1706.0,P72,1.0,3,11402.4
5763,1706.0,P47,1.0,5,23860.75
5764,1706.0,P6,,5,13704.95
5765,1706.0,P53,,3,5635.83
5766,1707.0,INVALID_P,,2,7796.02
5767,1707.0,P22,4.0,1,2393.44
5768,1707.0,P31,5.0,2,3533.72
5769,1707.0,P46,,1,891.59
5770,1708.0,P72,,3,11402.4
5771,1709.0,P78,3.0,3,13524.33
5772,1709.0,P22,4.0,4,9573.76
5773,1709.0,P63,,2,5420.52
5774,1709.0,P76,,2,6782.54
5775,1709.0,P18,,3,10303.08
5776,1710.0,P43,,5,12937.75
5777,1710.0,P16,4.0,4,3395.68
5778,1710.0,P67,5.0,2,1818.24
5779,1710.0,P70,2.0,3,14476.14
5780,1710.0,P62,,3,14676.36
5781,1710.0,P6,1.0,1,2740.99
5782,1710.0,P22,,4,9573.76
5783,1711.0,P61,,1,4098.51
5784,1711.0,P80,3.0,4,5258.96
5786,1711.0,P68,1.0,2,5371.2
5787,1712.0,P77,3.0,4,7719.04
5788,1712.0,P46,,5,4457.95
5789,1712.0,P41,2.0,4,12655.88
5790,1712.0,P72,,1,3800.8
5791,1712.0,P38,,1,3833.61
5792,1712.0,P25,1.0,5,23589.55
5793,1712.0,P77,,4,7719.04
5794,1713.0,P32,,4,6152.6
5795,1713.0,P9,4.0,1,2959.31
5796,1713.0,P62,,2,9784.24
5797,1714.0,P63,,1,2710.26
5798,1715.0,INVALID_P,,1,1150.58
5799,1715.0,P8,,3,6597.99
5800,1716.0,P25,,2,9435.82
5801,1716.0,P3,,3,2400.21
5802,1716.0,P74,,5,17967.25
5803,1716.0,P33,,5,4374.85
5804,1716.0,P66,,2,9479.12
5805,1717.0,P72,,4,15203.2
5806,1717.0,P75,,1,2055.06
5807,1717.0,P54,,5,24640.35
5809,1718.0,P65,2.0,1,3332.78
5810,1719.0,P78,,3,13524.33
5812,1719.0,P22,,5,11967.2
5813,1720.0,P18,,3,10303.08
5814,1720.0,P5,,5,18752.25
5815,1720.0,P77,,5,9648.8
5816,1720.0,P79,1.0,2,4624.56
5817,1721.0,P3,,1,800.07
5818,1722.0,P10,,5,9368.9
5819,1722.0,P2,4.0,5,16249.85
5820,1722.0,P34,,3,347.7
5821,1722.0,P29,,4,15117.2
5822,1722.0,P38,,3,11500.83
5824,1723.0,P74,,5,17967.25
5825,1723.0,P74,,2,7186.9
5826,1724.0,P28,4.0,3,13306.38
5827,1724.0,P2,1.0,2,6499.94
5828,1725.0,P78,1.0,2,9016.22
5830,1725.0,P16,,5,4244.6
5831,1726.0,P8,,4,8797.32
5832,1726.0,P61,,3,12295.53
5833,1726.0,P34,,5,579.5
5834,1727.0,P28,,1,4435.46
5835,1727.0,P66,,3,14218.68
5836,1727.0,P52,,5,3240.75
5837,1728.0,P43,2.0,4,10350.2
5838,1728.0,P22,,1,2393.44
5839,1728.0,P27,1.0,5,3306.5
5840,1728.0,P43,,5,12937.75
5841,1728.0,P70,4.0,4,19301.52
5842,1728.0,INVALID_P,,4,8753.77
5843,1729.0,P10,1.0,2,3747.56
5844,1729.0,P7,2.0,3,11281.11
5845,1730.0,P7,,3,11281.11
5846,1730.0,P5,,2,7500.9
5847,1730.0,P44,5.0,3,3223.98
5848,1731.0,P21,,2,6039.7
5849,1731.0,P11,,4,19947.6
5850,1731.0,P42,5.0,4,16896.72
5851,1731.0,P14,,2,7606.66
5852,1732.0,P66,,1,4739.56
5853,1732.0,P8,,5,10996.65
5854,1732.0,P61,,2,8197.02
5855,1732.0,P38,,3,11500.83
5856,1733.0,P32,4.0,4,6152.6
5857,1733.0,P40,,1,621.41
5858,1734.0,P70,5.0,5,24126.9
5859,1734.0,P5,,5,18752.25
5861,1734.0,P31,,4,7067.44
5862,1735.0,P27,,5,3306.5
5863,1735.0,P23,3.0,1,1331.93
5865,1737.0,P10,5.0,4,7495.12
5866,1738.0,P74,5.0,1,3593.45
5868,1739.0,P78,4.0,1,4508.11
5869,1739.0,P38,,3,11500.83
5870,1739.0,P67,,1,909.12
5871,1739.0,P13,,2,5036.46
5872,1739.0,P70,1.0,4,19301.52
5873,1739.0,P29,,4,15117.2
5874,1739.0,P50,4.0,5,15174.15
5875,1740.0,P45,,3,5796.54
5876,1740.0,P47,5.0,3,14316.45
5877,1740.0,P73,3.0,1,3480.35
5879,1741.0,P78,,5,22540.55
5880,1741.0,P5,,2,75009.0
5882,1742.0,P2,3.0,1,3249.97
5883,1742.0,P67,,4,3636.48
5884,1742.0,P35,,3,10914.75
5885,1743.0,P1,,4,17739.8
5887,1744.0,P58,2.0,4,11520.2
5888,1744.0,P57,2.0,3,3840.81
5889,1745.0,P78,4.0,2,90162.2
5890,1745.0,P61,5.0,3,12295.53
5891,1746.0,P44,,1,1074.66
5892,1746.0,P21,,2,6039.7
5893,1746.0,P76,,2,6782.54
5894,1747.0,P62,,3,14676.36
5895,1747.0,P58,2.0,3,8640.15
5896,1747.0,P61,,4,16394.04
5897,1747.0,P55,,4,16212.8
5898,1748.0,P8,1.0,3,6597.99
5899,1748.0,P29,3.0,3,11337.9
5900,1748.0,P50,2.0,2,6069.66
5901,1748.0,P63,3.0,3,8130.78
5902,1749.0,P40,,4,2485.64
5903,1749.0,P80,,5,6573.7
5904,1749.0,P69,,1,3072.31
5905,1750.0,P68,3.0,2,5371.2
5906,1750.0,P36,1.0,1,3626.44
5907,1750.0,P29,,5,18896.5
5908,1750.0,P49,1.0,1,4600.62
5909,1751.0,P65,,2,6665.56
5911,1752.0,P28,,4,17741.84
5912,1752.0,P39,,4,10350.56
5913,1753.0,P40,1.0,3,1864.23
5914,1753.0,P26,4.0,3,10300.17
5915,1754.0,P11,1.0,1,4986.9
5916,1754.0,P68,,4,10742.4
5917,1755.0,P47,3.0,5,23860.75
5918,1755.0,P58,1.0,1,2880.05
5919,1755.0,P76,,1,33912.7
5920,1756.0,P68,,1,2685.6
5921,1756.0,INVALID_P,4.0,3,7187.22
5922,1756.0,P33,2.0,3,2624.91
5923,1757.0,P20,5.0,4,7941.44
5924,1758.0,P76,1.0,1,3391.27
5926,1759.0,P24,4.0,2,5621.62
5927,1760.0,P25,,2,9435.82
5928,1760.0,P11,,2,9973.8
5929,1760.0,P15,,5,21597.0
5930,1760.0,P45,2.0,4,7728.72
5932,1760.0,P2,3.0,2,6499.94
5933,1760.0,P12,4.0,3,2333.49
5934,1760.0,P12,3.0,4,3111.32
5935,1761.0,P30,3.0,1,3866.13
5936,1761.0,P32,,2,3076.3
5937,1761.0,P10,,5,9368.9
5938,1761.0,P38,,4,15334.44
5939,1762.0,P52,,3,1944.45
5940,1762.0,P20,2.0,4,7941.44
5941,1762.0,P55,,4,16212.8
5942,1762.0,P59,3.0,3,1457.73
5943,1763.0,P14,,3,11409.99
5944,1763.0,P77,,3,5789.28
5945,1763.0,P47,,4,19088.6
5946,1763.0,P29,,3,11337.9
5947,1764.0,P27,2.0,5,3306.5
5948,1764.0,P67,,2,1818.24
5949,1764.0,P58,,3,8640.15
5950,1764.0,INVALID_P,5.0,4,1640.89
5951,1764.0,P13,,5,12591.15
5952,1764.0,P65,,4,13331.12
5953,1764.0,P58,1.0,3,8640.15
5954,1765.0,P16,2.0,1,848.92
5955,1765.0,P40,3.0,1,621.41
5956,1765.0,P65,1.0,5,16663.9
5957,1766.0,P29,,5,18896.5
5958,1767.0,P52,4.0,2,1296.3
5959,1767.0,P5,4.0,3,11251.35
5960,1767.0,P18,5.0,3,10303.08
5961,1767.0,P46,,5,4457.95
5962,1768.0,P11,2.0,1,4986.9
5963,1768.0,P6,2.0,4,10963.96
5964,1768.0,P8,,2,4398.66
5965,1769.0,P46,4.0,3,2674.77
5966,1769.0,P13,,3,7554.69
5967,1769.0,P46,,4,3566.36
5968,1769.0,P55,2.0,4,16212.8
5969,1769.0,P58,,3,8640.15
5970,1769.0,P79,5.0,5,11561.4
5971,1769.0,P51,,1,2494.17
5972,1770.0,P62,,1,4892.12
5973,1770.0,P63,,1,2710.26
5974,1770.0,P55,4.0,3,12159.6
5975,1770.0,P27,5.0,4,2645.2
5976,1770.0,P78,2.0,2,9016.22
5977,1770.0,P22,,4,9573.76
5978,1770.0,P39,,5,12938.2
5979,1771.0,P44,,3,3223.98
5980,1771.0,P17,,5,4419.55
5981,1771.0,P42,,4,16896.72
5982,1771.0,P44,,3,3223.98
5983,1771.0,P69,,2,6144.62
5984,1771.0,P70,,2,9650.76
5985,1771.0,P28,,2,8870.92
5987,1772.0,INVALID_P,2.0,1,3527.34
5988,1772.0,P75,,2,4110.12
5989,1772.0,P75,,3,6165.18
5990,1773.0,P1,,4,17739.8
5991,1773.0,P64,5.0,3,2148.69
5992,1773.0,P40,3.0,3,1864.23
5993,1773.0,P30,4.0,2,7732.26
5994,1773.0,P48,,3,13859.79
5995,1773.0,P69,,2,6144.62
5996,1773.0,P7,,1,3760.37
5997,1774.0,P39,1.0,2,5175.28
5998,1774.0,P21,,4,12079.4
5999,1775.0,P59,,4,1943.64
6000,1775.0,P3,,3,2400.21
6001,1775.0,P8,,1,2199.33
6002,1775.0,P28,1.0,3,13306.38
6003,1775.0,P56,2.0,5,6366.6
6005,1776.0,INVALID_P,,4,5481.53
6006,1776.0,P4,2.0,5,3920.95
6007,1776.0,P16,2.0,2,1697.84
6009,1777.0,P4,,4,3136.76
6010,1778.0,P49,3.0,1,4600.62
6011,1778.0,P27,,5,3306.5
6012,1778.0,P27,,3,1983.9
6013,1778.0,P22,1.0,2,4786.88
6014,1779.0,INVALID_P,5.0,3,13133.94
6015,1780.0,P57,,2,2560.54
6016,1780.0,P68,,4,10742.4
6017,1780.0,P78,,1,45081.1
6018,1781.0,P24,1.0,2,5621.62
6019,1781.0,P52,3.0,5,3240.75
6020,1781.0,P57,4.0,5,6401.35
6021,1781.0,P54,,1,4928.07
6022,1782.0,P8,,3,6597.99
6023,1782.0,P30,,2,7732.26
6024,1782.0,P49,,1,4600.62
6025,1782.0,P7,,1,3760.37
6026,1783.0,P21,,1,3019.85
6027,1783.0,P75,5.0,5,10275.3
6028,1783.0,P5,2.0,2,7500.9
6030,1784.0,P18,1.0,5,171718.0
6032,1784.0,P30,5.0,1,3866.13
6033,1784.0,P62,4.0,2,9784.24
6034,1784.0,P27,,1,661.3
6035,1784.0,P4,1.0,1,784.19
6037,1785.0,P37,4.0,2,9724.5
